# Energy_1	Intensity_1
8.358223289315726561e+02	7.155668601702089044e-05
8.358463385354141337e+02	7.137796639822165101e-05
8.358703481392557251e+02	7.120001429396432353e-05
8.358943577430972027e+02	7.102282484456309342e-05
8.359183673469387941e+02	7.084639323130567765e-05
8.359423769507802717e+02	7.067071467602328947e-05
8.359663865546218631e+02	7.049578444066518395e-05
8.359903961584633407e+02	7.032159782687919371e-05
8.360144057623049321e+02	7.014815017559745524e-05
8.360384153661464097e+02	6.997543686662685157e-05
8.360624249699880011e+02	6.980345331824482167e-05
8.360864345738295924e+02	6.963219498680045538e-05
8.361104441776710701e+02	6.946165736632004711e-05
8.361344537815125477e+02	6.929183598811782658e-05
8.361584633853541391e+02	6.912272642041127036e-05
8.361824729891957304e+02	6.895432426794165823e-05
8.362064825930372081e+02	6.878662517159849193e-05
8.362304921968787994e+02	6.861962480804917244e-05
8.362545018007202771e+02	6.845331888937309522e-05
8.362785114045618684e+02	6.828770316269990623e-05
8.363025210084033461e+02	6.812277340985248763e-05
8.363265306122449374e+02	6.795852544699410426e-05
8.363505402160864151e+02	6.779495512428011718e-05
8.363745498199280064e+02	6.763205832551343782e-05
8.363985594237694841e+02	6.746983096780452213e-05
8.364225690276110754e+02	6.730826900123556612e-05
8.364465786314525531e+02	6.714736840852818429e-05
8.364705882352941444e+02	6.698712520471564180e-05
8.364945978391356221e+02	6.682753543681905746e-05
8.365186074429772134e+02	6.666859518352680517e-05
8.365426170468186911e+02	6.651030055487848253e-05
8.365666266506602824e+02	6.635264769195225402e-05
8.365906362545017600e+02	6.619563276655621934e-05
8.366146458583433514e+02	6.603925198092300719e-05
8.366386554621848290e+02	6.588350156740839416e-05
8.366626650660264204e+02	6.572837778819335243e-05
8.366866746698678980e+02	6.557387693498943138e-05
8.367106842737094894e+02	6.541999532874797458e-05
8.367346938775510807e+02	6.526672931937263001e-05
8.367587034813925584e+02	6.511407528543490964e-05
8.367827130852340360e+02	6.496202963389358434e-05
8.368067226890756274e+02	6.481058879981701972e-05
8.368307322929172187e+02	6.465974924610899492e-05
8.368547418967586964e+02	6.450950746323744884e-05
8.368787515006002877e+02	6.435985996896658725e-05
8.369027611044417654e+02	6.421080330809205295e-05
8.369267707082833567e+02	6.406233405217915864e-05
8.369507803121248344e+02	6.391444879930408788e-05
8.369747899159664257e+02	6.376714417379821312e-05
8.369987995198079034e+02	6.362041682599521911e-05
8.370228091236494947e+02	6.347426343198126202e-05
8.370468187274909724e+02	6.332868069334783914e-05
8.370708283313325637e+02	6.318366533694781630e-05
8.370948379351740414e+02	6.303921411465373203e-05
8.371188475390156327e+02	6.289532380311927318e-05
8.371428571428571104e+02	6.275199120354351507e-05
8.371668667466987017e+02	6.260921314143741152e-05
8.371908763505401794e+02	6.246698646639327985e-05
8.372148859543817707e+02	6.232530805185688809e-05
8.372388955582232484e+02	6.218417479490207639e-05
8.372629051620648397e+02	6.204358361600779091e-05
8.372869147659063174e+02	6.190353145883766548e-05
8.373109243697479087e+02	6.176401529002255775e-05
8.373349339735893864e+02	6.162503209894454900e-05
8.373589435774309777e+02	6.148657889752439992e-05
8.373829531812725691e+02	6.134865272001076807e-05
8.374069627851140467e+02	6.121125062277187848e-05
8.374309723889555244e+02	6.107436968408968788e-05
8.374549819927971157e+02	6.093800700395605465e-05
8.374789915966387071e+02	6.080215970387173454e-05
8.375030012004801847e+02	6.066682492664665708e-05
8.375270108043217760e+02	6.053199983620344781e-05
8.375510204081632537e+02	6.039768161738248193e-05
8.375750300120048450e+02	6.026386747574913354e-05
8.375990396158463227e+02	6.013055463740340324e-05
8.376230492196879140e+02	5.999774034879159899e-05
8.376470588235293917e+02	5.986542187651969752e-05
8.376710684273709830e+02	5.973359650716927389e-05
8.376950780312124607e+02	5.960226154711508443e-05
8.377190876350540520e+02	5.947141432234488598e-05
8.377430972388955297e+02	5.934105217828096257e-05
8.377671068427371210e+02	5.921117247960368512e-05
8.377911164465785987e+02	5.908177261007731404e-05
8.378151260504201900e+02	5.895284997237699439e-05
8.378391356542616677e+02	5.882440198791826516e-05
8.378631452581032590e+02	5.869642609668827604e-05
8.378871548619447367e+02	5.856891975707835952e-05
8.379111644657863280e+02	5.844188044571911020e-05
8.379351740696278057e+02	5.831530565731662280e-05
8.379591836734693970e+02	5.818919290449103414e-05
8.379831932773108747e+02	5.806353971761625776e-05
8.380072028811524660e+02	5.793834364466163614e-05
8.380312124849940574e+02	5.781360225103572076e-05
8.380552220888355350e+02	5.768931311943083137e-05
8.380792316926771264e+02	5.756547384967004117e-05
8.381032412965186040e+02	5.744208205855553764e-05
8.381272509003601954e+02	5.731913537971827750e-05
8.381512605042016730e+02	5.719663146346978989e-05
8.381752701080432644e+02	5.707456797665509755e-05
8.381992797118847420e+02	5.695294260250742015e-05
8.382232893157263334e+02	5.683175304050426681e-05
8.382472989195678110e+02	5.671099700622518201e-05
8.382713085234094024e+02	5.659067223121086026e-05
8.382953181272508800e+02	5.647077646282380579e-05
8.383193277310924714e+02	5.635130746411036109e-05
8.383433373349339490e+02	5.623226301366428715e-05
8.383673469387755404e+02	5.611364090549181413e-05
8.383913565426170180e+02	5.599543894887774924e-05
8.384153661464586094e+02	5.587765496825338021e-05
8.384393757503000870e+02	5.576028680306567309e-05
8.384633853541416784e+02	5.564333230764750680e-05
8.384873949579831560e+02	5.552678935108956108e-05
8.385114045618247474e+02	5.541065581711355294e-05
8.385354141656662250e+02	5.529492960394656408e-05
8.385594237695078164e+02	5.517960862419668289e-05
8.385834333733492940e+02	5.506469080473008981e-05
8.386074429771908854e+02	5.495017408654941663e-05
8.386314525810323630e+02	5.483605642467297988e-05
8.386554621848739544e+02	5.472233578801557287e-05
8.386794717887155457e+02	5.460901015927069417e-05
8.387034813925570234e+02	5.449607753479321663e-05
8.387274909963986147e+02	5.438353592448408926e-05
8.387515006002400924e+02	5.427138335167566930e-05
8.387755102040816837e+02	5.415961785301833496e-05
8.387995198079231614e+02	5.404823747836843320e-05
8.388235294117647527e+02	5.393724029067700662e-05
8.388475390156062304e+02	5.382662436588012649e-05
8.388715486194478217e+02	5.371638779278972708e-05
8.388955582232892993e+02	5.360652867298604609e-05
8.389195678271308907e+02	5.349704512071095942e-05
8.389435774309723683e+02	5.338793526276224439e-05
8.389675870348139597e+02	5.327919723838909653e-05
8.389915966386554373e+02	5.317082919918875091e-05
8.390156062424970287e+02	5.306282930900367941e-05
8.390396158463385063e+02	5.295519574382046859e-05
8.390636254501800977e+02	5.284792669166907692e-05
8.390876350540215753e+02	5.274102035252365746e-05
8.391116446578631667e+02	5.263447493820386827e-05
8.391356542617046443e+02	5.252828867227731462e-05
8.391596638655462357e+02	5.242245978996331246e-05
8.391836734693877133e+02	5.231698653803701105e-05
8.392076830732293047e+02	5.221186717473471505e-05
8.392316926770707823e+02	5.210709996966045337e-05
8.392557022809123737e+02	5.200268320369285974e-05
8.392797118847538513e+02	5.189861516889340858e-05
8.393037214885954427e+02	5.179489416841536912e-05
8.393277310924370340e+02	5.169151851641383692e-05
8.393517406962785117e+02	5.158848653795614493e-05
8.393757503001201030e+02	5.148579656893387366e-05
8.393997599039615807e+02	5.138344695597513249e-05
8.394237695078031720e+02	5.128143605635789802e-05
8.394477791116446497e+02	5.117976223792417234e-05
8.394717887154862410e+02	5.107842387899509006e-05
8.394957983193277187e+02	5.097741936828661474e-05
8.395198079231693100e+02	5.087674710482623157e-05
8.395438175270107877e+02	5.077640549787024301e-05
8.395678271308523790e+02	5.067639296682227074e-05
8.395918367346938567e+02	5.057670794115194722e-05
8.396158463385354480e+02	5.047734886031482026e-05
8.396398559423769257e+02	5.037831417367300300e-05
8.396638655462185170e+02	5.027960234041626430e-05
8.396878751500599947e+02	5.018121182948423047e-05
8.397118847539015860e+02	5.008314111948904097e-05
8.397358943577430637e+02	4.998538869863912226e-05
8.397599039615846550e+02	4.988795306466313099e-05
8.397839135654261327e+02	4.979083272473505597e-05
8.398079231692677240e+02	4.969402619539997065e-05
8.398319327731092017e+02	4.959753200250023960e-05
8.398559423769507930e+02	4.950134868110264659e-05
8.398799519807922707e+02	4.940547477542628834e-05
8.399039615846338620e+02	4.930990883877074617e-05
8.399279711884753397e+02	4.921464943344538919e-05
8.399519807923169310e+02	4.911969513069894185e-05
8.399759903961585223e+02	4.902504451065027119e-05
8.400000000000000000e+02	4.893069616221897076e-05
